TransactionID,BusinessID,TransactionDate,Amount_QAR,TransactionType,Status
TXN-5294282,c1098e84-f508-4fed-ba0b-8593399be254,2025-12-31,35002.75,Credit,Completed
TXN-5278548,c1098e84-f508-4fed-ba0b-8593399be254,2025-12-30,125201.53,Debit,Failed
TXN-6269320,c1098e84-f508-4fed-ba0b-8593399be254,2025-10-25,130045.68,Debit,Completed
TXN-6218315,c1098e84-f508-4fed-ba0b-8593399be254,2026-01-13,115329.77,Credit,Completed
TXN-5069483,c1098e84-f508-4fed-ba0b-8593399be254,2025-12-10,40511.13,Debit,Completed
TXN-5956735,c1098e84-f508-4fed-ba0b-8593399be254,2025-11-30,148210.62,Credit,Completed
TXN-8148378,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-02-28,33120.1,Credit,Completed
TXN-5244397,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-02-21,34439.24,Debit,Completed
TXN-1571719,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-02-12,27916.44,Debit,Completed
TXN-8099847,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-01-23,35063.22,Credit,Completed
TXN-5912470,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-02-28,30451.25,Debit,Completed
TXN-2155703,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-12-28,14145.18,Credit,Completed
TXN-1195984,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-11-14,15477.57,Debit,Completed
TXN-1183195,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-03-01,44990.35,Debit,Completed
TXN-7133432,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-01-24,33256.23,Credit,Completed
TXN-3972944,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-12-09,9027.28,Debit,Completed
TXN-7907605,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-03-17,27061.36,Credit,Pending
TXN-2840996,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-11-28,25387.13,Credit,Completed
TXN-9835250,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-11-11,11544.12,Debit,Failed
TXN-6167282,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-01-31,36176.29,Debit,Completed
TXN-2200439,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-11-13,28120.23,Debit,Completed
TXN-4370186,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-10-30,34258.5,Credit,Completed
TXN-6966958,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-04-09,45207.46,Credit,Completed
TXN-3574896,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-01-02,46696.65,Credit,Completed
TXN-1212471,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2025-11-22,38233.9,Debit,Completed
TXN-7124752,32fc7e6d-228a-4a04-9ea0-362bb64b1442,2026-02-28,22476.05,Credit,Completed
TXN-8900424,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-04-16,89816.89,Credit,Completed
TXN-6232674,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-03-19,277550.1,Credit,Completed
TXN-6966550,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-12-16,299043.87,Debit,Completed
TXN-7328688,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-02-08,63241.72,Credit,Completed
TXN-1057172,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-11-14,85392.78,Credit,Completed
TXN-3239776,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-02-19,220498.29,Debit,Completed
TXN-1669462,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-12-28,182568.77,Credit,Completed
TXN-2571968,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-02-04,169041.17,Credit,Completed
TXN-6993539,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-04-13,178478.77,Credit,Completed
TXN-6597504,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-12-22,188578.51,Credit,Completed
TXN-5841681,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-01-08,285567.76,Credit,Completed
TXN-9230529,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-04-14,139472.61,Debit,Completed
TXN-9491984,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-01-03,185851.44,Credit,Completed
TXN-8175985,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-01-29,157822.48,Credit,Completed
TXN-9952331,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-04-14,150684.88,Credit,Completed
TXN-2946849,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-01-07,155293.81,Credit,Completed
TXN-9830547,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-12-30,199808.4,Credit,Completed
TXN-8372894,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-10-30,145195.88,Credit,Completed
TXN-5376025,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2026-03-21,71087.67,Credit,Completed
TXN-8347723,ec1dbccd-006f-4a28-95f0-0b4f1c9b7372,2025-12-26,146805.15,Credit,Completed
TXN-6901326,58c615fe-58bb-42e6-8164-bef38462992f,2025-11-30,271944.39,Credit,Completed
TXN-9618677,58c615fe-58bb-42e6-8164-bef38462992f,2026-01-21,43541.86,Debit,Completed
TXN-8513785,58c615fe-58bb-42e6-8164-bef38462992f,2025-12-22,309840.56,Credit,Completed
TXN-2804938,58c615fe-58bb-42e6-8164-bef38462992f,2025-12-05,219707.63,Debit,Completed
TXN-1099345,58c615fe-58bb-42e6-8164-bef38462992f,2025-11-10,272482.58,Credit,Completed
TXN-5812249,58c615fe-58bb-42e6-8164-bef38462992f,2026-04-15,184342.05,Debit,Completed
TXN-1478564,58c615fe-58bb-42e6-8164-bef38462992f,2025-11-26,193815.88,Debit,Completed
TXN-9505886,58c615fe-58bb-42e6-8164-bef38462992f,2026-02-23,221459.47,Credit,Completed
TXN-9003614,58c615fe-58bb-42e6-8164-bef38462992f,2026-01-27,79717.73,Credit,Completed
TXN-2653816,58c615fe-58bb-42e6-8164-bef38462992f,2025-10-28,268983.53,Debit,Completed
TXN-6491372,58c615fe-58bb-42e6-8164-bef38462992f,2025-11-12,250874.04,Debit,Completed
TXN-6411582,58c615fe-58bb-42e6-8164-bef38462992f,2026-04-02,190237.15,Credit,Completed
TXN-3506953,58c615fe-58bb-42e6-8164-bef38462992f,2026-01-17,130891.75,Debit,Completed
TXN-9748805,58c615fe-58bb-42e6-8164-bef38462992f,2025-12-10,210854.56,Debit,Completed
TXN-6303776,58c615fe-58bb-42e6-8164-bef38462992f,2026-02-26,189643.3,Debit,Completed
TXN-7109513,58c615fe-58bb-42e6-8164-bef38462992f,2026-02-12,413036.38,Credit,Completed
TXN-7068452,58c615fe-58bb-42e6-8164-bef38462992f,2025-10-22,20972.58,Credit,Completed
TXN-5402020,58c615fe-58bb-42e6-8164-bef38462992f,2026-01-03,306487.12,Credit,Completed
TXN-9107526,58c615fe-58bb-42e6-8164-bef38462992f,2026-01-21,127778.02,Credit,Completed
TXN-1553392,58c615fe-58bb-42e6-8164-bef38462992f,2026-02-14,231671.06,Debit,Completed
TXN-4005829,34003a0b-4f27-47f0-b254-363709938547,2026-02-04,1763.92,Debit,Failed
TXN-4847354,34003a0b-4f27-47f0-b254-363709938547,2025-10-31,58095.54,Credit,Completed
TXN-2135943,34003a0b-4f27-47f0-b254-363709938547,2026-04-04,128277.04,Credit,Failed
TXN-9786875,34003a0b-4f27-47f0-b254-363709938547,2025-12-25,153513.76,Debit,Completed
TXN-2813241,34003a0b-4f27-47f0-b254-363709938547,2025-11-27,102672.09,Debit,Completed
TXN-2506164,34003a0b-4f27-47f0-b254-363709938547,2026-04-10,500.0,Debit,Completed
TXN-9770368,34003a0b-4f27-47f0-b254-363709938547,2026-03-14,274461.4,Credit,Completed
TXN-1257061,34003a0b-4f27-47f0-b254-363709938547,2026-04-12,69591.65,Credit,Completed
TXN-5865216,34003a0b-4f27-47f0-b254-363709938547,2025-11-01,170343.73,Debit,Completed
TXN-5488762,34003a0b-4f27-47f0-b254-363709938547,2025-12-02,96869.1,Credit,Failed
TXN-2467770,34003a0b-4f27-47f0-b254-363709938547,2025-12-16,183358.8,Credit,Completed
TXN-7100969,34003a0b-4f27-47f0-b254-363709938547,2026-03-26,226563.15,Debit,Completed
TXN-1022098,34003a0b-4f27-47f0-b254-363709938547,2026-01-06,242512.62,Credit,Completed
TXN-5515709,34003a0b-4f27-47f0-b254-363709938547,2026-01-23,115332.71,Debit,Completed
TXN-2007921,34003a0b-4f27-47f0-b254-363709938547,2025-11-29,67035.87,Credit,Completed
TXN-7344836,34003a0b-4f27-47f0-b254-363709938547,2025-12-09,139954.28,Credit,Completed
TXN-8723361,34003a0b-4f27-47f0-b254-363709938547,2026-01-26,168205.6,Debit,Completed
TXN-5513421,34003a0b-4f27-47f0-b254-363709938547,2026-02-26,88702.42,Debit,Completed
TXN-1269024,34003a0b-4f27-47f0-b254-363709938547,2025-12-04,103774.92,Credit,Completed
TXN-8420900,34003a0b-4f27-47f0-b254-363709938547,2025-11-29,97205.79,Credit,Completed
TXN-5598959,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-12-21,33243.16,Credit,Completed
TXN-5125366,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-01-08,62712.3,Debit,Failed
TXN-9124451,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-01-12,65313.14,Debit,Completed
TXN-9365970,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-02-18,117266.87,Credit,Completed
TXN-8679301,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-03-18,117964.71,Debit,Completed
TXN-9374551,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-04-03,87769.87,Credit,Completed
TXN-4167011,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-01-26,4201.1,Credit,Completed
TXN-8832458,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-04-17,79784.14,Credit,Completed
TXN-9793590,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-02-11,44941.83,Credit,Completed
TXN-2072995,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-04-01,29438.31,Credit,Completed
TXN-3815952,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-11-18,30508.54,Credit,Completed
TXN-9669120,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-10-23,55914.52,Credit,Completed
TXN-4713343,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-02-15,54075.29,Debit,Completed
TXN-8155125,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-12-02,20693.78,Credit,Completed
TXN-7219023,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-12-13,59584.02,Credit,Completed
TXN-9706947,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-12-01,75427.63,Credit,Completed
TXN-3719914,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-01-09,66516.15,Credit,Completed
TXN-1173697,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-02-26,82111.71,Debit,Completed
TXN-3256587,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2026-02-24,98678.51,Debit,Completed
TXN-3430735,6aa98e29-ae92-43df-b70b-6efe0ecd5f50,2025-11-20,81861.01,Credit,Failed
TXN-7533025,1336bf4e-74fd-4d15-812e-d853ad146820,2026-01-31,198126.18,Debit,Completed
TXN-2843324,1336bf4e-74fd-4d15-812e-d853ad146820,2026-02-23,135911.97,Credit,Completed
TXN-8384526,1336bf4e-74fd-4d15-812e-d853ad146820,2026-04-11,283044.92,Credit,Completed
TXN-6491362,1336bf4e-74fd-4d15-812e-d853ad146820,2025-10-27,142776.8,Credit,Completed
TXN-5658497,1336bf4e-74fd-4d15-812e-d853ad146820,2026-01-22,104461.74,Debit,Completed
TXN-2305704,1336bf4e-74fd-4d15-812e-d853ad146820,2026-02-27,165447.37,Credit,Completed
TXN-9730848,1336bf4e-74fd-4d15-812e-d853ad146820,2026-02-02,116103.79,Debit,Completed
TXN-5625387,1336bf4e-74fd-4d15-812e-d853ad146820,2025-11-22,328857.08,Debit,Failed
TXN-6531345,1336bf4e-74fd-4d15-812e-d853ad146820,2025-11-07,84032.97,Credit,Completed
TXN-8161493,1336bf4e-74fd-4d15-812e-d853ad146820,2025-11-24,91212.54,Credit,Completed
TXN-4465724,1336bf4e-74fd-4d15-812e-d853ad146820,2026-01-20,329741.08,Credit,Completed
TXN-8024666,1336bf4e-74fd-4d15-812e-d853ad146820,2025-12-13,224994.76,Credit,Completed
TXN-3346748,1336bf4e-74fd-4d15-812e-d853ad146820,2025-11-01,191653.21,Credit,Pending
TXN-9714124,1336bf4e-74fd-4d15-812e-d853ad146820,2025-12-05,103659.31,Credit,Completed
TXN-2186737,1336bf4e-74fd-4d15-812e-d853ad146820,2025-10-31,102838.86,Credit,Completed
TXN-5603670,1336bf4e-74fd-4d15-812e-d853ad146820,2026-01-06,203211.08,Credit,Completed
TXN-4990159,1336bf4e-74fd-4d15-812e-d853ad146820,2026-02-05,135372.08,Debit,Completed
TXN-8160516,1336bf4e-74fd-4d15-812e-d853ad146820,2025-11-05,279039.97,Credit,Completed
TXN-1126875,1336bf4e-74fd-4d15-812e-d853ad146820,2026-01-04,206384.01,Credit,Completed
TXN-1114883,1336bf4e-74fd-4d15-812e-d853ad146820,2026-02-03,89907.25,Debit,Completed
TXN-7941678,502de1ae-db26-441a-8130-7b1975fe6063,2026-02-22,128333.53,Debit,Completed
TXN-3237058,502de1ae-db26-441a-8130-7b1975fe6063,2025-11-11,78748.81,Debit,Completed
TXN-1181393,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-04,61662.83,Credit,Completed
TXN-7790206,502de1ae-db26-441a-8130-7b1975fe6063,2026-01-27,166641.94,Credit,Failed
TXN-5909881,502de1ae-db26-441a-8130-7b1975fe6063,2025-11-18,148970.42,Debit,Completed
TXN-3553389,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-18,207659.62,Credit,Completed
TXN-5796256,502de1ae-db26-441a-8130-7b1975fe6063,2025-10-22,119520.58,Debit,Completed
TXN-8895780,502de1ae-db26-441a-8130-7b1975fe6063,2026-03-08,154222.75,Credit,Completed
TXN-1188944,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-12,144927.64,Debit,Completed
TXN-1417876,502de1ae-db26-441a-8130-7b1975fe6063,2025-10-31,90754.81,Credit,Completed
TXN-5396436,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-06,111802.68,Credit,Completed
TXN-7715902,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-20,148043.34,Debit,Completed
TXN-9347234,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-13,220434.33,Credit,Completed
TXN-3108873,502de1ae-db26-441a-8130-7b1975fe6063,2025-11-16,80709.5,Credit,Completed
TXN-8334927,502de1ae-db26-441a-8130-7b1975fe6063,2026-04-05,148021.71,Debit,Completed
TXN-6115961,502de1ae-db26-441a-8130-7b1975fe6063,2025-12-06,214560.81,Debit,Completed
TXN-8406605,502de1ae-db26-441a-8130-7b1975fe6063,2026-01-30,103636.95,Credit,Completed
TXN-1279709,502de1ae-db26-441a-8130-7b1975fe6063,2026-03-30,201129.57,Credit,Completed
TXN-8910967,502de1ae-db26-441a-8130-7b1975fe6063,2026-01-18,89106.02,Credit,Completed
TXN-7348650,502de1ae-db26-441a-8130-7b1975fe6063,2026-04-16,149448.83,Debit,Completed
TXN-4177871,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-01-24,234431.65,Debit,Completed
TXN-5965866,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-12-07,36405.02,Credit,Completed
TXN-1230721,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-01-14,45996.46,Credit,Completed
TXN-9931358,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-11-10,276493.2,Credit,Completed
TXN-5538721,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-12-07,352782.53,Credit,Completed
TXN-1275850,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-04-12,272970.56,Credit,Pending
TXN-7148272,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-03-18,352724.34,Credit,Completed
TXN-3988732,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-01-03,221404.56,Credit,Completed
TXN-1576991,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-01-23,229460.93,Credit,Completed
TXN-3685327,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-03-07,163975.39,Debit,Completed
TXN-2932527,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-01-08,318684.71,Credit,Completed
TXN-4111027,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-02-27,215751.55,Credit,Completed
TXN-4426645,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-01-25,62500.16,Credit,Completed
TXN-1672661,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-12-26,70617.7,Credit,Failed
TXN-8930345,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-02-11,365429.82,Debit,Failed
TXN-9297142,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-12-29,280526.81,Debit,Completed
TXN-4432331,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-11-03,87304.83,Credit,Completed
TXN-7557370,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-03-01,218909.21,Debit,Completed
TXN-8086694,a32cd16b-5687-4528-a7f1-1ee12add24d3,2026-03-31,347394.95,Debit,Completed
TXN-3718123,a32cd16b-5687-4528-a7f1-1ee12add24d3,2025-11-20,288645.44,Credit,Pending
TXN-6003775,9c754e55-11b4-412d-95e0-f04697290385,2025-12-28,98403.25,Credit,Completed
TXN-9813132,9c754e55-11b4-412d-95e0-f04697290385,2025-11-02,89896.92,Credit,Completed
TXN-9689673,9c754e55-11b4-412d-95e0-f04697290385,2026-01-07,64585.33,Debit,Completed
TXN-7816101,9c754e55-11b4-412d-95e0-f04697290385,2026-03-03,61208.45,Credit,Completed
TXN-1547526,9c754e55-11b4-412d-95e0-f04697290385,2025-11-23,97989.12,Credit,Completed
TXN-2922870,9c754e55-11b4-412d-95e0-f04697290385,2025-12-01,87913.89,Debit,Completed
TXN-1503869,9c754e55-11b4-412d-95e0-f04697290385,2025-12-13,500.0,Debit,Completed
TXN-1428546,9c754e55-11b4-412d-95e0-f04697290385,2026-03-29,39136.29,Debit,Completed
TXN-3457853,9c754e55-11b4-412d-95e0-f04697290385,2026-01-01,35708.49,Debit,Completed
TXN-3011034,9c754e55-11b4-412d-95e0-f04697290385,2025-11-05,141578.31,Debit,Completed
TXN-3425925,9c754e55-11b4-412d-95e0-f04697290385,2026-01-24,118086.51,Debit,Completed
TXN-3817993,9c754e55-11b4-412d-95e0-f04697290385,2025-11-28,64772.15,Credit,Completed
TXN-3663963,9c754e55-11b4-412d-95e0-f04697290385,2026-04-08,93720.47,Debit,Completed
TXN-2792360,9c754e55-11b4-412d-95e0-f04697290385,2025-12-27,17552.21,Credit,Completed
TXN-1506911,9c754e55-11b4-412d-95e0-f04697290385,2026-02-05,117037.08,Credit,Completed
TXN-4122951,9c754e55-11b4-412d-95e0-f04697290385,2026-03-28,88768.3,Debit,Completed
TXN-7763871,9c754e55-11b4-412d-95e0-f04697290385,2025-12-19,114066.02,Debit,Completed
TXN-7672503,9c754e55-11b4-412d-95e0-f04697290385,2026-04-09,80742.79,Debit,Completed
TXN-8166511,9c754e55-11b4-412d-95e0-f04697290385,2025-12-17,84169.71,Debit,Completed
TXN-2171765,9c754e55-11b4-412d-95e0-f04697290385,2025-11-22,75232.49,Credit,Completed
TXN-6460792,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-20,56470.44,Credit,Completed
TXN-3932623,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-11-18,62187.18,Debit,Completed
TXN-4287343,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-11,104129.2,Credit,Completed
TXN-7657656,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-10-22,102893.32,Debit,Completed
TXN-4577682,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-11-05,133473.32,Credit,Completed
TXN-9458793,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-11-17,84152.43,Credit,Completed
TXN-9396407,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-02-05,22349.43,Credit,Completed
TXN-1271759,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-25,128700.34,Debit,Completed
TXN-8649074,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-11-12,112932.13,Debit,Completed
TXN-7176361,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-21,72041.35,Credit,Completed
TXN-4566375,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-03-25,96078.21,Credit,Completed
TXN-8815302,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-02,58815.7,Credit,Completed
TXN-4485775,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-15,71819.91,Credit,Completed
TXN-9426067,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-03-18,55590.32,Debit,Completed
TXN-9124661,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-11-15,107043.25,Credit,Completed
TXN-1743781,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-29,74356.29,Debit,Completed
TXN-9421651,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-03-15,129274.44,Credit,Completed
TXN-8746894,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-03-08,98106.42,Debit,Completed
TXN-8573721,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2026-01-11,37952.7,Credit,Completed
TXN-5711586,47bf44f3-9572-42c5-ab4b-78ee031d8c38,2025-12-09,93124.26,Debit,Completed
TXN-1477536,42533d7b-df98-42f7-86ce-012ef836c041,2026-04-08,16430.63,Debit,Completed
TXN-8398450,42533d7b-df98-42f7-86ce-012ef836c041,2026-03-22,93035.06,Debit,Completed
TXN-6397902,42533d7b-df98-42f7-86ce-012ef836c041,2026-03-02,130307.71,Credit,Completed
TXN-9132082,42533d7b-df98-42f7-86ce-012ef836c041,2026-03-17,173110.65,Credit,Completed
TXN-1801593,42533d7b-df98-42f7-86ce-012ef836c041,2025-12-21,80594.58,Credit,Completed
TXN-7210014,42533d7b-df98-42f7-86ce-012ef836c041,2026-02-10,128465.31,Credit,Completed
TXN-3352080,42533d7b-df98-42f7-86ce-012ef836c041,2026-03-31,134895.04,Debit,Completed
TXN-4156959,42533d7b-df98-42f7-86ce-012ef836c041,2025-12-16,175763.69,Credit,Completed
TXN-5147915,42533d7b-df98-42f7-86ce-012ef836c041,2025-10-26,84968.09,Credit,Completed
TXN-4122841,42533d7b-df98-42f7-86ce-012ef836c041,2026-02-04,199856.86,Credit,Completed
TXN-6801966,42533d7b-df98-42f7-86ce-012ef836c041,2025-11-18,170917.49,Credit,Completed
TXN-6368906,42533d7b-df98-42f7-86ce-012ef836c041,2026-01-06,149130.15,Debit,Completed
TXN-9926247,42533d7b-df98-42f7-86ce-012ef836c041,2026-03-09,208754.05,Debit,Completed
TXN-5155126,42533d7b-df98-42f7-86ce-012ef836c041,2026-03-19,200638.86,Debit,Completed
TXN-4530320,42533d7b-df98-42f7-86ce-012ef836c041,2026-01-21,5123.2,Credit,Completed
TXN-3665409,42533d7b-df98-42f7-86ce-012ef836c041,2026-01-21,169770.64,Credit,Completed
TXN-3865057,42533d7b-df98-42f7-86ce-012ef836c041,2026-04-03,11213.43,Credit,Completed
TXN-3792199,42533d7b-df98-42f7-86ce-012ef836c041,2026-01-23,84753.38,Credit,Completed
TXN-1847694,42533d7b-df98-42f7-86ce-012ef836c041,2026-02-28,299940.27,Debit,Completed
TXN-7102018,42533d7b-df98-42f7-86ce-012ef836c041,2026-01-30,142594.39,Credit,Completed
TXN-6144463,35021a8b-9017-46f5-b24d-73baca482221,2026-01-31,193931.65,Credit,Completed
TXN-1477210,35021a8b-9017-46f5-b24d-73baca482221,2025-11-03,295085.13,Debit,Completed
TXN-4211624,35021a8b-9017-46f5-b24d-73baca482221,2026-03-02,70075.5,Debit,Completed
TXN-9152629,35021a8b-9017-46f5-b24d-73baca482221,2026-02-06,36246.07,Debit,Completed
TXN-2015005,35021a8b-9017-46f5-b24d-73baca482221,2025-12-30,312382.69,Credit,Completed
TXN-1253267,35021a8b-9017-46f5-b24d-73baca482221,2026-03-19,165331.29,Debit,Completed
TXN-4656304,35021a8b-9017-46f5-b24d-73baca482221,2026-04-15,500.0,Debit,Completed
TXN-5629597,35021a8b-9017-46f5-b24d-73baca482221,2026-02-03,103362.78,Credit,Completed
TXN-5921802,35021a8b-9017-46f5-b24d-73baca482221,2025-11-26,245683.82,Credit,Completed
TXN-9675846,35021a8b-9017-46f5-b24d-73baca482221,2025-12-18,34659.39,Credit,Completed
TXN-3199132,35021a8b-9017-46f5-b24d-73baca482221,2026-03-06,214196.9,Debit,Failed
TXN-2780096,35021a8b-9017-46f5-b24d-73baca482221,2025-12-14,148205.1,Credit,Completed
TXN-4794419,35021a8b-9017-46f5-b24d-73baca482221,2025-11-11,271694.48,Debit,Completed
TXN-2399347,35021a8b-9017-46f5-b24d-73baca482221,2025-10-28,288768.01,Credit,Completed
TXN-6167113,35021a8b-9017-46f5-b24d-73baca482221,2025-12-04,202605.15,Credit,Completed
TXN-3714636,35021a8b-9017-46f5-b24d-73baca482221,2026-03-02,63740.18,Credit,Completed
TXN-3878367,35021a8b-9017-46f5-b24d-73baca482221,2025-10-30,273955.64,Credit,Completed
TXN-9513434,35021a8b-9017-46f5-b24d-73baca482221,2025-10-22,370712.83,Debit,Completed
TXN-3883120,35021a8b-9017-46f5-b24d-73baca482221,2025-11-22,102525.87,Credit,Completed
TXN-6910915,35021a8b-9017-46f5-b24d-73baca482221,2026-01-30,264964.0,Debit,Completed
TXN-3661653,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-03-18,79847.67,Credit,Completed
TXN-6404888,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2025-11-30,113944.62,Credit,Completed
TXN-6968147,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-02-04,250795.29,Credit,Completed
TXN-9989645,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-02-26,133385.89,Debit,Completed
TXN-8577044,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-02-08,139833.77,Debit,Completed
TXN-6707723,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-02-22,154072.01,Debit,Completed
TXN-8297439,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2025-12-09,192504.54,Credit,Completed
TXN-5549979,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-01-03,222366.17,Credit,Completed
TXN-7187908,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-03-07,108626.64,Credit,Completed
TXN-8142836,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-02-16,100117.25,Credit,Completed
TXN-1016291,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-03-14,102715.54,Debit,Completed
TXN-3885157,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2026-02-26,79872.05,Credit,Pending
TXN-7558817,8fc9b6a3-3cc8-48fe-a512-92b4e396fede,2025-11-07,112647.3,Credit,Completed
